Record,SppNumb,Species,Length_mm,Weight_g,Sex,Maturity,MM,DD,YYYY,Date,WaterBody,Section,Count,Notes,LOC_Name,LOC_Number,NetType,Position,Season,NetNumb,NetCount,Condition (Fulton's K),Condition Filtered,Strategy,100mmGroup
95290,8,KOK,285,236,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,101.95,TRUE,VARQ,200
95282,8,KOK,288,203,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,84.98,TRUE,VARQ,200
95288,8,KOK,288,221,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,92.52,TRUE,VARQ,200
95296,8,KOK,292,208,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,83.54,TRUE,VARQ,200
95295,8,KOK,293,267,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,106.15,TRUE,VARQ,200
95287,8,KOK,295,259,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,100.89,TRUE,VARQ,200
95289,8,KOK,300,224,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,82.96,TRUE,VARQ,300
95293,8,KOK,303,248,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,89.15,TRUE,VARQ,300
95291,8,KOK,306,282,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,98.42,TRUE,VARQ,300
95283,8,KOK,310,365,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,122.52,TRUE,VARQ,300
95294,8,KOK,320,335,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,102.23,TRUE,VARQ,300
95298,8,KOK,338,229,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Cabin,5,1,,Fall,47,,59.3,TRUE,VARQ,300
95227,8,KOK,231,123,im,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,99.79,TRUE,VARQ,200
95212,8,KOK,285,225,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,97.2,TRUE,VARQ,200
95225,8,KOK,290,224,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,91.84,TRUE,VARQ,200
95226,8,KOK,290,246,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,100.87,TRUE,VARQ,200
95209,8,KOK,293,213,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,84.68,TRUE,VARQ,200
95223,8,KOK,293,290,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,115.29,TRUE,VARQ,200
95224,8,KOK,293,228,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,90.64,TRUE,VARQ,200
95219,8,KOK,295,247,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,96.21,TRUE,VARQ,200
95220,8,KOK,296,230,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,88.69,TRUE,VARQ,200
95216,8,KOK,297,221,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,84.36,TRUE,VARQ,200
95210,8,KOK,298,251,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,94.85,TRUE,VARQ,200
95215,8,KOK,300,235,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,87.04,TRUE,VARQ,300
95214,8,KOK,302,240,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,87.13,TRUE,VARQ,300
95218,8,KOK,302,285,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,103.47,TRUE,VARQ,300
95222,8,KOK,302,235,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,85.32,TRUE,VARQ,300
95217,8,KOK,305,267,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,94.1,TRUE,VARQ,300
95221,8,KOK,307,289,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,99.88,TRUE,VARQ,300
95213,8,KOK,308,310,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,106.1,TRUE,VARQ,300
95211,8,KOK,316,288,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,4,4,1,,Fall,48,,91.27,TRUE,VARQ,300
95449,8,KOK,270,198,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,100.82,TRUE,VARQ,200
95445,8,KOK,271,184,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,92.59,TRUE,VARQ,200
95438,8,KOK,277,213,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,100.04,TRUE,VARQ,200
95439,8,KOK,279,227,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,104.43,TRUE,VARQ,200
95440,8,KOK,280,213,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,96.86,TRUE,VARQ,200
95447,8,KOK,280,198,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,90.4,TRUE,VARQ,200
95443,8,KOK,282,227,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,101.13,TRUE,VARQ,200
95451,8,KOK,284,213,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,92.82,TRUE,VARQ,200
95450,8,KOK,288,255,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,106.81,TRUE,VARQ,200
95444,8,KOK,289,227,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,93.96,TRUE,VARQ,200
95452,8,KOK,292,241,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,96.79,TRUE,VARQ,200
95441,8,KOK,293,227,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,90.16,TRUE,VARQ,200
95448,8,KOK,296,283,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,109.31,TRUE,VARQ,200
95446,8,KOK,297,326,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,124.44,TRUE,VARQ,200
95442,8,KOK,308,241,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,49,,82.47,TRUE,VARQ,300
95382,8,KOK,228,142,im,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,119.59,TRUE,VARQ,200
95367,8,KOK,263,198,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,109.09,TRUE,VARQ,200
95357,8,KOK,275,213,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,102.24,TRUE,VARQ,200
95366,8,KOK,279,227,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,104.43,TRUE,VARQ,200
95362,8,KOK,280,255,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,116.23,TRUE,VARQ,200
95354,8,KOK,282,227,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,101.13,TRUE,VARQ,200
95361,8,KOK,282,255,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,113.77,TRUE,VARQ,200
95365,8,KOK,282,227,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,101.13,TRUE,VARQ,200
95371,8,KOK,282,255,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,113.77,TRUE,VARQ,200
95352,8,KOK,283,213,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,93.81,TRUE,VARQ,200
95369,8,KOK,283,227,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,100.06,TRUE,VARQ,200
95370,8,KOK,283,227,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,100.06,TRUE,VARQ,200
95355,8,KOK,286,241,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,103.01,TRUE,VARQ,200
95372,8,KOK,287,283,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,119.92,TRUE,VARQ,200
95351,8,KOK,288,241,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,100.88,TRUE,VARQ,200
95364,8,KOK,292,255,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,102.48,TRUE,VARQ,200
95353,8,KOK,293,227,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,90.16,TRUE,VARQ,200
95359,8,KOK,294,241,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,94.82,TRUE,VARQ,200
95360,8,KOK,294,269,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,105.98,TRUE,VARQ,200
95368,8,KOK,294,283,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,111.56,TRUE,VARQ,200
95373,8,KOK,294,241,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,94.82,TRUE,VARQ,200
95374,8,KOK,294,241,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,94.82,TRUE,VARQ,200
95375,8,KOK,294,255,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,12,,North Point Elk,6,1,,Fall,50,,100.4,TRUE,VARQ,200
95363,8,KOK,300,255,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,94.5,TRUE,VARQ,300
95356,8,KOK,302,283,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,102.93,TRUE,VARQ,300
95358,8,KOK,305,298,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,North Point Elk,6,1,,Fall,50,,104.91,TRUE,VARQ,300
95657,8,KOK,254,184,,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,51,,112.45,TRUE,VARQ,200
95656,8,KOK,270,213,,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,51,,108.02,TRUE,VARQ,200
95663,8,KOK,280,227,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,51,,103.31,TRUE,VARQ,200
95658,8,KOK,297,198,,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,51,,75.75,TRUE,VARQ,200
95655,8,KOK,308,283,,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,51,,97.03,TRUE,VARQ,300
95654,8,KOK,325,340,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,South of Bridge,11,1,,Fall,51,,99.1,TRUE,VARQ,300
95509,8,KOK,279,204,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,93.93,TRUE,VARQ,200
95506,8,KOK,282,220,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,98.1,TRUE,VARQ,200
95510,8,KOK,287,240,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,101.52,TRUE,VARQ,200
95513,8,KOK,291,240,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,97.39,TRUE,VARQ,200
95508,8,KOK,293,252,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,100.18,TRUE,VARQ,200
95507,8,KOK,294,236,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,92.87,TRUE,VARQ,200
95516,8,KOK,295,268,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,104.39,TRUE,VARQ,200
95514,8,KOK,297,294,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,112.22,TRUE,VARQ,200
95512,8,KOK,300,264,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,97.78,TRUE,VARQ,300
95505,8,KOK,304,250,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,88.99,TRUE,VARQ,300
95511,8,KOK,305,260,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,91.64,TRUE,VARQ,300
95515,8,KOK,308,282,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,52,,96.52,TRUE,VARQ,300
95587,8,KOK,234,124,im,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,96.78,TRUE,VARQ,200
95581,8,KOK,270,174,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,88.4,TRUE,VARQ,200
95584,8,KOK,285,236,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,101.95,TRUE,VARQ,200
95579,8,KOK,286,198,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,84.64,TRUE,VARQ,200
95576,8,KOK,289,228,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,94.46,TRUE,VARQ,200
95578,8,KOK,290,234,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,95.94,TRUE,VARQ,200
95582,8,KOK,291,250,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,101.45,TRUE,VARQ,200
95586,8,KOK,295,236,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,91.93,TRUE,VARQ,200
95583,8,KOK,299,246,Female,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,92.03,TRUE,VARQ,200
95585,8,KOK,302,254,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,92.22,TRUE,VARQ,300
95580,8,KOK,303,282,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,101.37,TRUE,VARQ,300
95577,8,KOK,305,276,Male,,9,10,2007,9/10/2007,Koocanusa,Canada,1,,West of Ramp,10,1,,Fall,53,,97.28,TRUE,VARQ,300
95691,8,KOK,260,179,Female,,9,11,2007,9/11/2007,Koocanusa,Rexford,1,,South of Far South Tobacco,5,1,,Fall,55,,101.84,TRUE,VARQ,200
95690,8,KOK,284,202,Male,,9,11,2007,9/11/2007,Koocanusa,Rexford,1,,South of Far South Tobacco,5,1,,Fall,55,,88.19,TRUE,VARQ,200
95737,8,KOK,288,205,Male,,9,11,2007,9/11/2007,Koocanusa,Rexford,1,,South Tobacco,7,1,,Fall,56,,85.82,TRUE,VARQ,200
95910,8,KOK,310,275,Male,,9,11,2007,9/11/2007,Koocanusa,Rexford,1,,North Point Murray,13,1,,Fall,57,,92.31,TRUE,VARQ,300
96004,8,KOK,295,147,,,9,11,2007,9/11/2007,Koocanusa,Rexford,1,,North Sophie,18,1,,Fall,58,,57.26,TRUE,VARQ,200
96002,8,KOK,296,260,,,9,11,2007,9/11/2007,Koocanusa,Rexford,1,,North Sophie,18,1,,Fall,58,,100.25,TRUE,VARQ,200
96005,8,KOK,300,156,,,9,11,2007,9/11/2007,Koocanusa,Rexford,1,,North Sophie,18,1,,Fall,58,,57.78,TRUE,VARQ,300
96003,8,KOK,310,176,,,9,11,2007,9/11/2007,Koocanusa,Rexford,1,,North Sophie,18,1,,Fall,58,,59.08,TRUE,VARQ,300
96043,8,KOK,306,252,Female,,9,11,2007,9/11/2007,Koocanusa,Rexford,1,,Sandhill,19,1,,Fall,59,,87.95,TRUE,VARQ,300
95959,8,KOK,287,210,Female,,9,11,2007,9/11/2007,Koocanusa,Rexford,1,,North Point Young,17,1,,Fall,60,,88.83,TRUE,VARQ,200
95958,8,KOK,300,233,Female,,9,11,2007,9/11/2007,Koocanusa,Rexford,1,,North Point Young,17,1,,Fall,60,,86.3,TRUE,VARQ,300
97114,8,KOK,270,180,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,80,,91.45,TRUE,VARQ,200
97117,8,KOK,270,210,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,80,,106.69,TRUE,VARQ,200
97120,8,KOK,270,172,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,80,,87.39,TRUE,VARQ,200
97116,8,KOK,274,172,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,80,,83.61,TRUE,VARQ,200
97119,8,KOK,274,200,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,80,,97.23,TRUE,VARQ,200
97113,8,KOK,277,192,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,80,,90.34,TRUE,VARQ,200
97121,8,KOK,280,204,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,80,,92.93,TRUE,VARQ,200
97115,8,KOK,282,228,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,80,,101.67,TRUE,VARQ,200
97118,8,KOK,294,216,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,Campground North of Cabin,8,1,,Fall,80,,85,TRUE,VARQ,200
97050,8,KOK,263,179,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,98.4,TRUE,VARQ,200
97058,8,KOK,265,168,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,90.28,TRUE,VARQ,200
97049,8,KOK,270,191,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,97.04,TRUE,VARQ,200
97053,8,KOK,273,196,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,96.33,TRUE,VARQ,200
97054,8,KOK,275,194,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,93.28,TRUE,VARQ,200
97059,8,KOK,275,184,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,88.47,TRUE,VARQ,200
97051,8,KOK,278,187,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,87.04,TRUE,VARQ,200
97056,8,KOK,280,213,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,97.03,TRUE,VARQ,200
97060,8,KOK,280,202,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,92.02,TRUE,VARQ,200
97055,8,KOK,285,204,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,88.12,TRUE,VARQ,200
97052,8,KOK,290,214,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,87.74,TRUE,VARQ,200
97057,8,KOK,290,292,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,South Point Elk,7,1,,Fall,81,,119.73,TRUE,VARQ,200
96916,8,KOK,253,169,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,104.36,TRUE,VARQ,200
96920,8,KOK,256,139,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,82.85,TRUE,VARQ,200
96929,8,KOK,257,147,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,86.6,TRUE,VARQ,200
96931,8,KOK,259,160,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,92.09,TRUE,VARQ,200
96900,8,KOK,260,172,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,97.86,TRUE,VARQ,200
96927,8,KOK,261,168,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,94.49,TRUE,VARQ,200
96899,8,KOK,262,176,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,97.86,TRUE,VARQ,200
96909,8,KOK,263,191,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,104.99,TRUE,VARQ,200
96928,8,KOK,263,159,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,87.4,TRUE,VARQ,200
96915,8,KOK,264,182,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,98.91,TRUE,VARQ,200
96910,8,KOK,266,206,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,109.45,TRUE,VARQ,200
96911,8,KOK,266,190,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,100.95,TRUE,VARQ,200
96918,8,KOK,266,184,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,97.76,TRUE,VARQ,200
96895,8,KOK,267,174,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,91.41,TRUE,VARQ,200
96906,8,KOK,268,202,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,104.94,TRUE,VARQ,200
96924,8,KOK,268,180,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,93.51,TRUE,VARQ,200
96921,8,KOK,269,163,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,83.74,TRUE,VARQ,200
96926,8,KOK,269,170,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,87.34,TRUE,VARQ,200
96908,8,KOK,270,210,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,106.69,TRUE,VARQ,200
96930,8,KOK,270,173,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,87.89,TRUE,VARQ,200
96896,8,KOK,271,196,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,98.48,TRUE,VARQ,200
96913,8,KOK,273,202,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,99.28,TRUE,VARQ,200
96903,8,KOK,274,205,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,99.66,TRUE,VARQ,200
96932,8,KOK,274,194,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,94.31,TRUE,VARQ,200
96902,8,KOK,275,177,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,85.11,TRUE,VARQ,200
96907,8,KOK,275,207,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,99.53,TRUE,VARQ,200
96912,8,KOK,276,191,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,90.85,TRUE,VARQ,200
96923,8,KOK,277,212,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,99.75,TRUE,VARQ,200
96905,8,KOK,278,176,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,81.92,TRUE,VARQ,200
96922,8,KOK,278,220,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,102.4,TRUE,VARQ,200
96893,8,KOK,280,224,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,102.04,TRUE,VARQ,200
96897,8,KOK,280,208,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,94.75,TRUE,VARQ,200
96914,8,KOK,281,180,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,81.12,TRUE,VARQ,200
96904,8,KOK,282,212,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,94.53,TRUE,VARQ,200
96919,8,KOK,282,180,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,80.26,TRUE,VARQ,200
96925,8,KOK,282,213,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,94.98,TRUE,VARQ,200
96901,8,KOK,286,214,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,91.48,TRUE,VARQ,200
96917,8,KOK,290,231,Female,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,94.71,TRUE,VARQ,200
96898,8,KOK,291,218,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,88.47,TRUE,VARQ,200
96894,8,KOK,295,254,Male,,9,15,2008,9/15/2008,Koocanusa,Canada,1,,East of Campground,3,1,,Fall,90,,98.94,TRUE,VARQ,200
